phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
NS_320	Meningitis	Neurological	HP_0033508	EBV meningitis			True			True			True										True	True	True
NS_320.13	Fungal memingitis	Neurological	HP_0032161	Coccidioidal meningitis				True	True	True					100.0		True	True	True	True				True	True
NS_320.13	Fungal memingitis	Neurological	HP_0032160	Cryptococcal meningitis				True	True	True					100.0		True	True	True	True				True	True
NS_320.2	Meningitis due to other non-infectious causes	Neurological	HP_0001287	Meningitis													True	True			True			True	True
NS_320.2	Meningitis due to other non-infectious causes	Neurological	HP_0004431	Complement deficiency															True	True				True	True
NS_321.1	Encephalitis	Neurological	HP_0002383	Infectious encephalitis										100.0									True	True	True
NS_321.1	Encephalitis	Neurological	HP_0033509	EBV encephalitis			True																True	True	True
NS_321.12	Viral encephalitis	Neurological	HP_0012302	Herpes simplex encephalitis															True	True	True	True		True	True
NS_321.12	Viral encephalitis	Neurological	HP_0020098	obsolete Herpes encephalitis															True	True				True	True
NS_321.12	Viral encephalitis	Neurological	HP_0033993	Viral encephalitis	True	True	True				True	True	True						True	True	True	True	True	True	True
NS_321.2	Myelitis	Neurological	HP_0012486	Myelitis	True	True	True				True	True	True	100.0		100.0							True	True	True
NS_323	Systemic atrophies primarily affecting the central nervous system	Neurological	HP_0009067	Progressive spinal muscular atrophy												88.89			True	True				True	True
NS_323	Systemic atrophies primarily affecting the central nervous system	Neurological	HP_0007269	Spinal muscular atrophy				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
NS_323	Systemic atrophies primarily affecting the central nervous system	Neurological	HP_0006802	Abnormal anterior horn cell morphology				True	True	True					100.0		True	True						True	True
NS_323	Systemic atrophies primarily affecting the central nervous system	Neurological	HP_0005323	Hemifacial hypertrophy													True	True	True	True				True	True
NS_323	Systemic atrophies primarily affecting the central nervous system	Neurological	HP_0001251	Ataxia					True						100.0						True	True		True	True
NS_323.3	Motor neuron disease	Neurological	HP_0002366	Abnormal lower motor neuron morphology			True			True			True	86.96	86.96	86.96							True	True	True
NS_323.3	Motor neuron disease	Neurological	HP_0006802	Abnormal anterior horn cell morphology				True	True	True					100.0		True	True				True		True	True
NS_323.3	Motor neuron disease	Neurological	HP_0007024	Pseudobulbar paralysis				True	True	True					100.0		True	True			True			True	True
NS_323.31	Amyotrophic lateral sclerosis [ALS]	Neurological	HP_0007354	Amyotrophic lateral sclerosis		True		True	True	True	True	True	True	94.34	100.0	100.0	True	True	True	True	True		True	True	True
NS_324.1	Parkinsonism	Neurological	HP_0001300	Parkinsonism	True	True	True							100.0								True	True	True	True
NS_324.2	Degenerative diseases of the basal ganglia (excluding parkinsonism)	Neurological	HP_0002135	Basal ganglia calcification															True	True				True	True
NS_324.3	Abnormal involuntary movements	Neurological	HP_0004305	Involuntary movements		True			True			True		85.71	85.71	85.71							True	True	True
NS_324.31	Dystonia	Neurological	HP_0100660	Dyskinesia															True	True	True	True		True	True
NS_324.31	Dystonia	Neurological	HP_0002356	Writer's cramp											81.25		True	True			True			True	True
NS_324.31	Dystonia	Neurological	HP_0001332	Dystonia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_324.31	Dystonia	Neurological	HP_0001304	Torsion dystonia											85.0	85.0	True	True	True	True	True	True		True	True
NS_324.311	Drug induced dystonia	Neurological	HP_0040141	Tardive dyskinesia															True	True		True		True	True
NS_324.314	Torticollis	Neurological	HP_0000473	Torticollis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_324.315	Idiopathic orofacial dystonia	Neurological	HP_0002310	Orofacial dyskinesia				True	True	True					100.0		True	True	True	True	True	True		True	True
NS_324.316	Blepharospasm	Neurological	HP_0000643	Blepharospasm	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_324.32	Abnormal head movements*	Neurological	HP_0002457	Abnormal head movements	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
NS_324.33	Fasciculation*	Neurological	HP_0002380	Fasciculations	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_324.33	Fasciculation*	Neurological	HP_0007289	Limb fasciculations			True						True										True	True	True
NS_324.33	Fasciculation*	Neurological	HP_0010546	Muscle fibrillation															True	True				True	True
NS_324.34	Tremor	Neurological	HP_0001337	Tremor	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_324.34	Tremor	Neurological	HP_0002080	Intention tremor															True	True	True	True		True	True
NS_324.341	Essential tremor*	Neurological	HP_0030186	Kinetic tremor	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_324.35	Myoclonus	Neurological	HP_0001336	Myoclonus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_324.35	Myoclonus	Neurological	HP_0010530	Palatal myoclonus															True	True	True			True	True
NS_324.6	Tetany	Neurological	HP_0001281	Tetany	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_324.9	Chorea	Neurological	HP_0002072	Chorea	True	True	True							100.0	100.0	100.0			True	True	True	True	True	True	True
NS_325.1	Abnormality of gait	Neurological	HP_0002066	Gait ataxia							True	True	True			100.0			True	True	True			True	True
NS_325.1	Abnormality of gait	Neurological	HP_0001288	Gait disturbance										100.0	100.0		True	True			True		True	True	True
NS_325.1	Abnormality of gait	Neurological	HP_0002064	Spastic gait															True	True				True	True
NS_325.2	Difficulty walking	Neurological	HP_0002355	Difficulty walking	True	True	True	True	True	True				100.0	100.0		True	True					True	True	True
NS_325.3	Lack of coordination	Neurological	HP_0010867	Dyssynergia															True	True				True	True
NS_325.3	Lack of coordination	Neurological	HP_0002311	Incoordination													True	True	True	True				True	True
NS_325.3	Lack of coordination	Neurological	HP_0001251	Ataxia							True	True	True			100.0						True		True	True
NS_326.3	Diffuse myelinoclastic sclerosis [Schilder's disease]	Neurological	HP_0006918	Diffuse cerebral sclerosis													True	True	True	True	True	True		True	True
NS_328.1	Dementias	Neurological	HP_0000709	Psychosis													True	True			True			True	True
NS_328.1	Dementias	Neurological	HP_0000726	Dementia				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_328.11	Alzheimer's disease	Neurological	HP_0002511	Alzheimer disease										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_328.12	Vascular dementia	Neurological	HP_0000709	Psychosis													True	True						True	True
NS_328.13	Frontotemporal dementia [FTD]	Neurological	HP_0002145	Frontotemporal dementia		True		True	True	True	True	True	True	91.67	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_328.14	Dementia with Lewy bodies	Neurological	HP_0100315	Lewy bodies													True	True	True	True				True	True
NS_328.3	Cerebral degeneration	Neurological	HP_0012444	Brain atrophy											82.35		True	True						True	True
NS_328.3	Cerebral degeneration	Neurological	HP_0007313	Cerebral degeneration	True	True	True	True	True	True				100.0	100.0		True	True					True	True	True
NS_328.3	Cerebral degeneration	Neurological	HP_0002059	Cerebral atrophy													True	True						True	True
NS_328.3	Cerebral degeneration	Neurological	HP_0002180	Neurodegeneration															True	True				True	True
NS_329.1	Memory loss	Neurological	HP_0033690	Retrograde memory impairment							True	True	True			100.0			True	True		True		True	True
NS_329.1	Memory loss	Neurological	HP_0033689	Anterograde memory impairment							True	True	True			100.0			True	True	True	True		True	True
NS_329.1	Memory loss	Neurological	HP_0000709	Psychosis													True	True						True	True
NS_329.1	Memory loss	Neurological	HP_0002354	Memory impairment	True	True	True	True	True	True				100.0	100.0		True	True		True	True	True	True	True	True
NS_329.4	Specified cognitive deficit	Neurological	HP_0006889	Intellectual disability, borderline															True	True				True	True
NS_329.5	Mild cognitive impairment	Neurological	HP_0100543	Cognitive impairment		True								84.85						True			True	True	True
NS_329.6	Transient global amnesia	Neurological	HP_0010534	Transient global amnesia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_329.8	Altered mental status, unspecified	Neurological	HP_0031258	Delirium															True	True				True	True
NS_329.8	Altered mental status, unspecified	Neurological	HP_0033667	Diminished mental health													True	True		True				True	True
NS_329.8	Altered mental status, unspecified	Neurological	HP_0001289	Confusion							True	True	True			100.0			True	True		True		True	True
NS_330	Epilepsy, recurrent seizures, convulsions	Neurological	HP_0012469	Infantile spasms				True	True	True					100.0						True			True	True
NS_330	Epilepsy, recurrent seizures, convulsions	Neurological	HP_0001250	Seizure												100.0			True	True		True		True	True
NS_330	Epilepsy, recurrent seizures, convulsions	Neurological	HP_0011097	Epileptic spasm													True	True			True			True	True
NS_330.1	Epilepsy	Neurological	HP_0032860	Generalized non-convulsive status epilepticus without coma													True	True						True	True
NS_330.1	Epilepsy	Neurological	HP_0032661	Generalized convulsive status epilepticus													True	True						True	True
NS_330.1	Epilepsy	Neurological	HP_0032660	Convulsive status epilepticus													True	True						True	True
NS_330.1	Epilepsy	Neurological	HP_0011097	Epileptic spasm							True	True	True			100.0			True	True				True	True
NS_330.1	Epilepsy	Neurological	HP_0001250	Seizure													True	True	True	True	True			True	True
NS_330.11	Generalized epilepsy	Neurological	HP_0002069	Bilateral tonic-clonic seizure															True	True		True		True	True
NS_330.11	Generalized epilepsy	Neurological	HP_0011170	Generalized myoclonic-atonic seizure															True	True				True	True
NS_330.11	Generalized epilepsy	Neurological	HP_0032677	Generalized-onset motor seizure															True	True				True	True
NS_330.12	Partial epilepsy	Neurological	HP_0012847	Epilepsia partialis continua				True	True	True					100.0		True	True	True	True	True			True	True
NS_330.3	Convulsions	Neurological	HP_0020219	Motor seizure															True	True				True	True
NS_330.3	Convulsions	Neurological	HP_0032807	Neonatal seizure													True	True	True	True				True	True
NS_330.3	Convulsions	Neurological	HP_0033053	Pseudoseizure															True	True	True	True		True	True
NS_330.31	Febrile convulsions	Neurological	HP_0002373	Febrile seizure (within the age range of 3 months to 6 years)										100.0		100.0	True	True	True	True	True	True	True	True	True
NS_330.31	Febrile convulsions	Neurological	HP_0011171	Simple febrile seizure											100.0	100.0			True	True				True	True
NS_330.31	Febrile convulsions	Neurological	HP_0011172	Complex febrile seizure											100.0	100.0	True	True	True	True				True	True
NS_331	Headache	Neurological	HP_0002315	Headache	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_331	Headache	Neurological	HP_0012199	Cluster headache															True	True		True		True	True
NS_331.1	Tension headache	Neurological	HP_0012228	Tension-type headache							True	True	True	86.49	100.0	100.0	True	True	True	True	True	True		True	True
NS_331.32	Hypnic headache	Neurological	HP_0012459	Hypnic headache	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
NS_331.33	Thunderclap headache	Neurological	HP_0030907	Thunderclap headache	True	True	True		True			True		100.0	83.33	83.33	True	True	True	True	True		True	True	True
NS_331.4	Cluster headaches	Neurological	HP_0012199	Cluster headache										100.0	82.05	82.05	True	True	True	True	True		True	True	True
NS_331.6	Migraine	Neurological	HP_0002076	Migraine	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_331.6	Migraine	Neurological	HP_0002083	Migraine without aura				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
NS_331.61	Migraine with aura	Neurological	HP_0002077	Migraine with aura	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_331.64	Chronic migraine without aura	Neurological	HP_0002083	Migraine without aura		True			True			True		84.0	84.0	84.0							True	True	True
NS_333.1	Sleep apnea	Neurological	HP_0010535	Sleep apnea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_333.11	Obstructive sleep apnea	Neurological	HP_0002870	Obstructive sleep apnea	True	True	True							100.0			True	True	True	True			True	True	True
NS_333.12	Central sleep apnea	Neurological	HP_0010536	Central sleep apnea	True	True	True		True			True		100.0	83.33	83.33							True	True	True
NS_333.2	Insomnia	Neurological	HP_0100785	Insomnia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_333.3	Hypersomnia	Neurological	HP_0100786	Hypersomnia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_333.5	Parasomnias	Neurological	HP_0025234	Parasomnia							True	True	True	100.0		100.0			True	True	True		True	True	True
NS_333.51	Confusional arousals	Neurological	HP_0025237	Confusional arousal										100.0	100.0	100.0	True	True	True	True			True	True	True
NS_333.54	Sleepwalking [somnambulism]*	Neurological	HP_0025236	Somnambulism										92.68		92.68			True	True		True		True	True
NS_333.55	Sleep terrors [night terrors]*	Neurological	HP_0030765	Sleep terror										100.0		100.0			True	True		True	True	True	True
NS_333.64	Restless legs syndrome	Neurological	HP_0012452	Restless legs													True	True	True	True	True			True	True
NS_333.7	Narcolepsy	Neurological	HP_0030050	Narcolepsy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_333.8	Sleep disturbances	Neurological	HP_0002360	Sleep disturbance	True	True	True	True	True	True				100.0	100.0		True	True			True		True	True	True
NS_334	Disorders of facial and cranial nerves	Neurological	HP_0000759	Abnormal peripheral nervous system morphology													True	True						True	True
NS_334	Disorders of facial and cranial nerves	Neurological	HP_0001271	Polyneuropathy													True	True						True	True
