phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0002960	Autoimmunity															True	True				True	True
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0004459	Exostosis of the external auditory canal									True			83.02	True	True						True	True
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0012490	Panniculitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0003326	Myalgia							True	True	True			100.0			True	True	True	True		True	True
724.1	Myalgia	Musc/Skel	HP_0003326	Myalgia	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
724.4	Panniculitis	Musc/Skel	HP_0002960	Autoimmunity															True	True				True	True
724.4	Panniculitis	Musc/Skel	HP_0012490	Panniculitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
724.5	Exostosis	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
724.5	Exostosis	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
724.5	Exostosis	Musc/Skel	HP_0100777	Exostoses										82.35			True	True			True			True	True
724.5	Exostosis	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
724.5	Exostosis	Musc/Skel	HP_0009780	Iliac horns															True	True				True	True
724.5	Exostosis	Musc/Skel	HP_0002762	Multiple exostoses															True	True				True	True
724.5	Exostosis	Musc/Skel	HP_0004459	Exostosis of the external auditory canal									True			83.02	True	True						True	True
724.52	Osteophyte*	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
724.52	Osteophyte*	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
725	Developmental disorders of bone	Musc/Skel	HP_0005743	Avascular necrosis of the capital femoral epiphysis															True	True				True	True
725	Developmental disorders of bone	Musc/Skel	HP_0010890	Morbus Osgood-Schlatter															True	True				True	True
725	Developmental disorders of bone	Musc/Skel	HP_0003279	Coxa magna							True	True	True			100.0			True	True				True	True
725.2	Juvenile osteochondrosis	Musc/Skel	HP_0010890	Morbus Osgood-Schlatter															True	True				True	True
725.2	Juvenile osteochondrosis	Musc/Skel	HP_0003279	Coxa magna							True	True	True			100.0			True	True				True	True
725.2	Juvenile osteochondrosis	Musc/Skel	HP_0005743	Avascular necrosis of the capital femoral epiphysis															True	True				True	True
725.21	Coxa magna*	Musc/Skel	HP_0003279	Coxa magna	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
726	Osteoporosis and low bone density	Musc/Skel	HP_0002748	Rickets															True	True				True	True
726	Osteoporosis and low bone density	Musc/Skel	HP_0002749	Osteomalacia				True	True	True					100.0	81.25	True	True			True			True	True
726	Osteoporosis and low bone density	Musc/Skel	HP_0002756	Pathologic fracture				True	True	True					100.0	89.47	True	True	True	True	True	True		True	True
726	Osteoporosis and low bone density	Musc/Skel	HP_0002797	Osteolysis							True	True	True			100.0			True	True		True		True	True
726	Osteoporosis and low bone density	Musc/Skel	HP_0000939	Osteoporosis				True	True	True					100.0		True	True	True	True	True	True		True	True
726.1	Osteoporosis	Musc/Skel	HP_0000939	Osteoporosis	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
726.2	Pathologic fracture	Musc/Skel	HP_0002756	Pathologic fracture	True	True	True	True	True	True				100.0	100.0	89.47	True	True	True	True	True	True	True	True	True
726.5	Osteomalacia	Musc/Skel	HP_0002749	Osteomalacia	True	True	True	True	True	True				100.0	100.0	81.25	True	True			True		True	True	True
726.5	Osteomalacia	Musc/Skel	HP_0002748	Rickets															True	True				True	True
726.6	Osteolysis*	Musc/Skel	HP_0002797	Osteolysis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
726.6	Osteolysis*	Musc/Skel	HP_0034047	Rib osteolysis			True						True										True	True	True
727	Other disorders of bone	Musc/Skel	HP_0100774	Hyperostosis								True				100.0			True	True		True		True	True
727	Other disorders of bone	Musc/Skel	HP_0012063	Aneurysmal bone cyst				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
727	Other disorders of bone	Musc/Skel	HP_0010736	Monostotic fibrous dysplasia								True	True			100.0			True	True	True	True		True	True
727	Other disorders of bone	Musc/Skel	HP_0004330	Increased skull ossification				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
727	Other disorders of bone	Musc/Skel	HP_0012062	Bone cyst					True						100.0	100.0	True	True	True	True				True	True
727	Other disorders of bone	Musc/Skel	HP_0010885	Avascular necrosis					True		True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
727.1	Osteonecrosis	Musc/Skel	HP_0010885	Avascular necrosis	True	True	True		True		True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
727.4	Hyperostosis of skull	Musc/Skel	HP_0004330	Increased skull ossification	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
727.4	Hyperostosis of skull	Musc/Skel	HP_0002694	Sclerosis of skull base			True			True			True										True	True	True
727.5	Cyst of bone	Musc/Skel	HP_0012063	Aneurysmal bone cyst				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
727.5	Cyst of bone	Musc/Skel	HP_0012062	Bone cyst		True			True					100.0	100.0	100.0	True	True	True	True			True	True	True
727.5	Cyst of bone	Musc/Skel	HP_0010736	Monostotic fibrous dysplasia								True	True			100.0			True	True	True	True		True	True
727.6	Hypertrophy of bone*	Musc/Skel	HP_0100774	Hyperostosis		True						True		100.0		100.0			True	True			True	True	True
728	Chondropathies	Musc/Skel	HP_0010886	Osteochondritis dissecans				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
728	Chondropathies	Musc/Skel	HP_0040188	Osteochondrosis															True	True	True	True		True	True
728	Chondropathies	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
728	Chondropathies	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
728.1	Chondromalacia	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
728.1	Chondromalacia	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
728.2	Osteochondritis dissecans	Musc/Skel	HP_0010886	Osteochondritis dissecans	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
730	Other disorders and symptoms of the musculoskeletal system	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
730.3	Immobility syndrome (paraplegic)*	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0000689	Dental malocclusion				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0040312	Temporomandibular arthritis							True	True	True			100.0			True	True				True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0430028	Hyperplasia of the maxilla					True		True	True	True		83.02	100.0	True	True	True	True				True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0000678	Dental crowding											100.0		True	True						True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0010755	Asymmetry of the maxilla												89.47	True	True	True	True				True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0009102	Anterior open-bite malocclusion													True	True	True	True				True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0000327	Hypoplasia of the maxilla					True		True	True	True		82.35	100.0	True	True	True	True	True			True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0000303	Mandibular prognathia					True		True	True	True		83.64	100.0	True	True	True	True	True	True		True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0000347	Micrognathia					True		True	True	True		83.02	100.0	True	True	True	True	True			True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0200095	obsolete Anterior open bite													True	True	True	True				True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0011095	Overjet															True	True	True			True	True
733	Dentofacial anomalies, including malocclusion	Musc/Skel	HP_0011094	Increased overbite															True	True	True			True	True
733.1	Major anomalies of jaw size	Musc/Skel	HP_0430028	Hyperplasia of the maxilla					True		True	True	True		83.02	100.0	True	True	True	True				True	True
733.1	Major anomalies of jaw size	Musc/Skel	HP_0000303	Mandibular prognathia					True		True	True	True		83.64	100.0	True	True	True	True				True	True
733.1	Major anomalies of jaw size	Musc/Skel	HP_0000347	Micrognathia					True		True	True	True		83.02	100.0	True	True	True	True	True			True	True
733.1	Major anomalies of jaw size	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.1	Major anomalies of jaw size	Musc/Skel	HP_0000327	Hypoplasia of the maxilla					True		True	True	True		82.35	100.0	True	True	True	True	True			True	True
733.11	Maxillary hyperplasia	Musc/Skel	HP_0430028	Hyperplasia of the maxilla	True	True	True		True		True	True	True	100.0	83.02	100.0	True	True	True	True			True	True	True
733.11	Maxillary hyperplasia	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.12	Maxillary hypoplasia	Musc/Skel	HP_0000327	Hypoplasia of the maxilla	True	True	True		True		True	True	True	100.0	82.35	100.0	True	True	True	True	True		True	True	True
733.12	Maxillary hypoplasia	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.13	Mandibular hyperplasia	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.13	Mandibular hyperplasia	Musc/Skel	HP_0000303	Mandibular prognathia	True	True	True		True		True	True	True	100.0	83.64	100.0	True	True	True	True			True	True	True
733.14	Mandibular hypoplasia	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.14	Mandibular hypoplasia	Musc/Skel	HP_0000347	Micrognathia	True	True	True		True		True	True	True	100.0	83.02	100.0	True	True	True	True	True		True	True	True
733.14	Mandibular hypoplasia	Musc/Skel	HP_0007628	Mandibular condyle hypoplasia			True						True										True	True	True
733.15	Macrogenia	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.16	Microgenia	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.2	Anomalies of dental arch relationship	Musc/Skel	HP_0011095	Overjet															True	True	True			True	True
733.2	Anomalies of dental arch relationship	Musc/Skel	HP_0011094	Increased overbite															True	True	True			True	True
733.2	Anomalies of dental arch relationship	Musc/Skel	HP_0200095	obsolete Anterior open bite													True	True	True	True				True	True
733.2	Anomalies of dental arch relationship	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.2	Anomalies of dental arch relationship	Musc/Skel	HP_0009102	Anterior open-bite malocclusion													True	True	True	True				True	True
733.2	Anomalies of dental arch relationship	Musc/Skel	HP_0000303	Mandibular prognathia													True	True	True	True				True	True
733.2	Anomalies of dental arch relationship	Musc/Skel	HP_0000689	Dental malocclusion				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
733.3	Anomalies of tooth position	Musc/Skel	HP_0000678	Dental crowding											100.0		True	True						True	True
733.3	Anomalies of tooth position	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.31	Crowding of teeth	Musc/Skel	HP_0000678	Dental crowding										100.0	100.0		True	True					True	True	True
733.31	Crowding of teeth	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.4	Dentofacial functional abnormalities	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.41	Limited mandibular range of motion	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.6	Temporomandibular joint disorders	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.6	Temporomandibular joint disorders	Musc/Skel	HP_0040312	Temporomandibular arthritis							True	True	True			100.0			True	True				True	True
733.61	Adhesions and ankylosis of temporomandibular joint	Musc/Skel	HP_0012478	Temporomandibular joint ankylosis		True						True		91.67		91.67							True	True	True
733.61	Adhesions and ankylosis of temporomandibular joint	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.62	Arthralgia of temporomandibular joint	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.63	Temporomandibular joint disorders articular disc disorder (reducing or non-reducing)	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
733.7	Anomalies of jaw-cranial base relationship	Musc/Skel	HP_0010755	Asymmetry of the maxilla												89.47	True	True	True	True				True	True
733.7	Anomalies of jaw-cranial base relationship	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
734	Diseases of the jaws	Musc/Skel	HP_0000700	Periapical bone loss															True	True				True	True
734	Diseases of the jaws	Musc/Skel	HP_0200025	Mandibular pain															True	True				True	True
734	Diseases of the jaws	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
734	Diseases of the jaws	Musc/Skel	HP_0100789	Torus palatinus															True	True				True	True
734	Diseases of the jaws	Musc/Skel	HP_0040264	Jaw pain				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
734	Diseases of the jaws	Musc/Skel	HP_0010734	Fibrous dysplasia of the bones															True	True				True	True
734	Diseases of the jaws	Musc/Skel	HP_0100777	Exostoses															True	True				True	True
