phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
SS_809.22	Central pain syndrome	Symptoms	HP_0012514	Lower limb pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0012531	Pain	False													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0012532	Chronic pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0012533	Allodynia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0025238	Foot pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030155	Scrotal pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030157	Flank pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030766	Ear pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030811	Tongue pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030833	Neck pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030834	Shoulder pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030835	Elbow pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030836	Wrist pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030837	Finger pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030838	Hip pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030839	Knee pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030840	Ankle pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030841	Toe pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030857	Eye movement-induced pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0030943	Vulvodynia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0031520	Groin pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0031921	Gastrocnemius myalgia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032102	Wilson sign	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032141	Precordial pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032147	Erythromelalgia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032148	Episodic pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032149	Breakthrough pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032150	Paroxysmal rectal pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032155	Abdominal cramps	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032171	Bladder pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032510	Tendon pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032545	Abdominal rigidity	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0032546	Abdominal guarding	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0033050	Pharyngalgia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0033345	Neuralgia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0033400	Acute abdomen	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0033746	Intrascapular pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0033771	Pleuritic chest pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0033839	Testicular pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0040264	Jaw pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0046505	Hand pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0046506	Pain in head and neck region	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0100607	Dysmenorrhea	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0100661	Trigeminal neuralgia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0100749	Chest pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0200025	Mandibular pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0200026	Ocular pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0410019	Epigastric pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0410281	Dyspepsia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0500005	Anal pain	True													True	True						True	True
SS_809.3	Pain in limb	Symptoms	HP_0009763	Limb pain	False					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0012513	Upper limb pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0012514	Lower limb pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0025238	Foot pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0030835	Elbow pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0030836	Wrist pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0030837	Finger pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0030839	Knee pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0030840	Ankle pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0030841	Toe pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0032102	Wilson sign	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.3	Pain in limb	Symptoms	HP_0046505	Hand pain	True					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SS_809.31	Pain in arm*	Symptoms	HP_0012513	Upper limb pain	False															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0012514	Lower limb pain	False															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0025238	Foot pain	True															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0030835	Elbow pain	True															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0030836	Wrist pain	True															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0030837	Finger pain	True															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0030839	Knee pain	True															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0030840	Ankle pain	True															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0030841	Toe pain	True															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0032102	Wilson sign	True															True	True				True	True
SS_809.31	Pain in arm*	Symptoms	HP_0046505	Hand pain	True															True	True				True	True
SS_809.32	Pain in leg*	Symptoms	HP_0012514	Lower limb pain	False								True		100.0		100.0			True	True			True	True	True
SS_809.32	Pain in leg*	Symptoms	HP_0025238	Foot pain	True								True		100.0		100.0			True	True			True	True	True
SS_809.32	Pain in leg*	Symptoms	HP_0030839	Knee pain	True								True		100.0		100.0			True	True			True	True	True
SS_809.32	Pain in leg*	Symptoms	HP_0030840	Ankle pain	True								True		100.0		100.0			True	True			True	True	True
SS_809.32	Pain in leg*	Symptoms	HP_0030841	Toe pain	True								True		100.0		100.0			True	True			True	True	True
SS_809.32	Pain in leg*	Symptoms	HP_0032102	Wilson sign	True								True		100.0		100.0			True	True			True	True	True
SS_810	Shock	Symptoms	HP_0030149	Cardiogenic shock	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_810	Shock	Symptoms	HP_0031273	Shock	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SS_810	Shock	Symptoms	HP_0031274	Hypovolemic shock	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SS_810	Shock	Symptoms	HP_0031275	Distributive shock	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SS_810	Shock	Symptoms	HP_0031276	Obstructive shock	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SS_810.2	Cardiogenic shock	Symptoms	HP_0030149	Cardiogenic shock	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_810.3	Hypovolemic shock*	Symptoms	HP_0031274	Hypovolemic shock	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
SS_812	Edema	Symptoms	HP_0000282	Facial edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0000969	Edema	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0001004	Lymphedema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0001386	Joint swelling	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0001789	Hydrops fetalis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0001790	Nonimmune hydrops fetalis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0002181	Cerebral edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0002202	Pleural effusion	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0002593	Intestinal lymphangiectasia	True															True	True	True			True	True
SS_812	Edema	Symptoms	HP_0003550	Predominantly lower limb lymphedema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0004788	Intestinal lymphedema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0005183	Pericardial lymphangiectasia	True															True	True	True			True	True
SS_812	Edema	Symptoms	HP_0005225	Intestinal edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0006273	Pancreatic lymphangiectasis	True															True	True	True			True	True
SS_812	Edema	Symptoms	HP_0006521	Pulmonary lymphangiectasia	True															True	True	True			True	True
SS_812	Edema	Symptoms	HP_0006531	Pleural lymphangiectasia	True															True	True	True			True	True
SS_812	Edema	Symptoms	HP_0007430	Generalized edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0007448	Hyperkeratosis over edematous areas	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0007514	Edema of the dorsum of hands	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0007609	Hypoproteinemic edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0008229	Thyroid lymphangiectasia	True															True	True	True			True	True
SS_812	Edema	Symptoms	HP_0010310	Chylothorax	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0010741	Pedal edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0010742	Edema of the upper limbs	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0010749	Blepharochalasis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0010880	Increased nuchal translucency	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0011505	Cystoid macular edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0011855	Pharyngeal edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0011919	Pleural empyema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0011920	Transudative pleural effusion	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0011921	Exudative pleural effusion	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0012027	Laryngeal edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0012040	Corneal stromal edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0012050	Anasarca	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0012098	Edema of the dorsum of feet	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0012398	Peripheral edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0012568	Lower eyelid edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SS_812	Edema	Symptoms	HP_0012724	Upper eyelid edema	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
