phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
NS_346.6	Cerebral edema	Neurological	HP_0002181	Cerebral edema	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_347	Other disorders of the brain and CNS	Neurological	HP_0040197	Encephalomalacia																	True				True
NS_347	Other disorders of the brain and CNS	Neurological	HP_0100006	Neoplasm of the central nervous system												80.7									True
NS_347	Other disorders of the brain and CNS	Neurological	HP_0012641	Decreased intracranial pressure							True	True	True			100.0								True	True
NS_347	Other disorders of the brain and CNS	Neurological	HP_0010536	Central sleep apnea																	True				True
NS_347	Other disorders of the brain and CNS	Neurological	HP_0002171	Gliosis																		True			True
NS_347	Other disorders of the brain and CNS	Neurological	HP_0002011	Morphological central nervous system abnormality															True	True				True	True
NS_347	Other disorders of the brain and CNS	Neurological	HP_0001298	Encephalopathy														True		True					True
NS_347.1	Cerebral cysts	Neurological	HP_0000707	Abnormality of the nervous system															True	True				True	True
NS_347.1	Cerebral cysts	Neurological	HP_0002132	Porencephalic cyst																	True	True			True
NS_347.1	Cerebral cysts	Neurological	HP_0002190	Choroid plexus cyst																	True	True			True
NS_347.1	Cerebral cysts	Neurological	HP_0002539	Cortical dysplasia																		True			True
NS_347.1	Cerebral cysts	Neurological	HP_0010636	Schizencephaly															True	True		True		True	True
NS_347.1	Cerebral cysts	Neurological	HP_0030724	Central nervous system cyst																	True	True			True
NS_347.1	Cerebral cysts	Neurological	HP_0032046	Focal cortical dysplasia																		True			True
NS_347.1	Cerebral cysts	Neurological	HP_0100702	Arachnoid cyst															True	True	True	True		True	True
NS_347.2	Disorders of meninges	Neurological	HP_0025643	Tarlov cyst							True	True	True			100.0			True	True				True	True
NS_347.3	Temporal sclerosis	Neurological	HP_0033715	Hippocampal sclerosis			True			True			True	82.05	82.05	82.05			True	True			True	True	True
NS_348	Other diseases of spinal cord	Neurological	HP_0002196	Myelopathy													True	True	True	True	True	True		True	True
NS_348	Other diseases of spinal cord	Neurological	HP_0002176	Spinal cord compression																	True				True
NS_348	Other diseases of spinal cord	Neurological	HP_0002318	Cervical myelopathy																	True	True			True
NS_348	Other diseases of spinal cord	Neurological	HP_0002143	Abnormality of the spinal cord													True	True	True	True				True	True
NS_348	Other diseases of spinal cord	Neurological	HP_0002171	Gliosis																		True			True
NS_348.1	Syringomyelia and syringobulbia	Neurological	HP_0100565	Hydromyelia																	True	True			True
NS_348.1	Syringomyelia and syringobulbia	Neurological	HP_0003396	Syringomyelia																	True	True			True
NS_348.2	Myelopathies	Neurological	HP_0002196	Myelopathy										100.0	100.0								True	True	True
NS_348.2	Myelopathies	Neurological	HP_0008443	Spinal deformities																True					True
NS_348.4	Spinal cord compression*	Neurological	HP_0002176	Spinal cord compression	True	True	True						True	100.0					True	True		True	True	True	True
NS_348.4	Spinal cord compression*	Neurological	HP_0002341	Cervical cord compression												80.0									True
NS_349	Disorder of nervous system	Neurological	HP_0002180	Neurodegeneration																		True			True
NS_349	Disorder of nervous system	Neurological	HP_0007313	Cerebral degeneration																		True			True
NS_349	Disorder of nervous system	Neurological	HP_0011331	Hemifacial atrophy																	True				True
NS_349	Disorder of nervous system	Neurological	HP_0100556	Hemiatrophy																	True				True
NS_349.1	Abnormal findings on diagnostic test of central nervous system	Neurological	HP_0002353	EEG abnormality												86.79									True
NS_349.1	Abnormal findings on diagnostic test of central nervous system	Neurological	HP_0012657	Abnormal brain positron emission tomography									True			90.0									True
NS_349.1	Abnormal findings on diagnostic test of central nervous system	Neurological	HP_0012658	Abnormal brain FDG positron emission tomography									True												True
NS_349.12	Abnormal electroencephalogram [EEG]	Neurological	HP_0002353	EEG abnormality		True						True		93.33	81.48	93.33			True	True			True	True	True
NS_349.3	Nonspecific abnormal electromyogram [EMG]	Neurological	HP_0003457	EMG abnormality								True				91.67	True	True	True	True				True	True
NS_350.2	Meningismus	Neurological	HP_0031179	Nuchal rigidity													True	True	True	True				True	True
NS_350.3	Abnormal reflex	Neurological	HP_0031826	Abnormal reflex	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NS_350.3	Abnormal reflex	Neurological	HP_0001347	Hyperreflexia																	True	True			True
NS_350.4	Abnormal posture	Neurological	HP_0002533	Abnormal posturing										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_350.4	Abnormal posture	Neurological	HP_0011444	Decorticate rigidity																	True	True			True
NS_350.4	Abnormal posture	Neurological	HP_0025013	Decerebrate rigidity																	True	True			True
NS_350.5	Repeated falls*	Neurological	HP_0002527	Falls															True	True				True	True
NS_351	Disturbances of skin sensation	Neurological	HP_0003401	Paresthesia																	True				True
NS_351	Disturbances of skin sensation	Neurological	HP_0012534	Dysesthesia																	True				True
NS_351	Disturbances of skin sensation	Neurological	HP_0031006	Acroparesthesia																	True				True
NS_351	Disturbances of skin sensation	Neurological	HP_0100963	Hyperesthesia																	True				True
NS_351.2	Hypoesthesia of skin*	Neurological	HP_0003474	Somatic sensory dysfunction										83.87		83.87				True					True
NS_351.2	Hypoesthesia of skin*	Neurological	HP_0033748	Hypoesthesia																True					True
NS_351.3	Paresthesia of skin*	Neurological	HP_0003401	Paresthesia										82.76		82.76				True		True			True
NS_351.3	Paresthesia of skin*	Neurological	HP_0031006	Acroparesthesia																		True			True
NS_351.4	Hyperesthesia*	Neurological	HP_0100963	Hyperesthesia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_352	Disturbances of sensation of smell and taste	Neurological	HP_0034004	Parosmia																	True				True
NS_352	Disturbances of sensation of smell and taste	Neurological	HP_0041051	Ageusia																	True				True
NS_352	Disturbances of sensation of smell and taste	Neurological	HP_0000458	Anosmia																	True				True
NS_352	Disturbances of sensation of smell and taste	Neurological	HP_0031249	Parageusia																	True				True
NS_352.1	Anosmia and Parosmia*	Neurological	HP_0000458	Anosmia							True	True	True			100.0			True	True		True		True	True
NS_352.1	Anosmia and Parosmia*	Neurological	HP_0034004	Parosmia							True	True	True						True	True		True		True	True
NS_352.2	Parageusia*	Neurological	HP_0000224	Hypogeusia																True					True
NS_352.2	Parageusia*	Neurological	HP_0031249	Parageusia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_352.2	Parageusia*	Neurological	HP_0041051	Ageusia																True		True			True
NS_354	Dizziness and giddiness	Neurological	HP_0002172	Postural instability																	True	True			True
NS_354	Dizziness and giddiness	Neurological	HP_0002321	Vertigo															True	True	True	True		True	True
NS_354	Dizziness and giddiness	Neurological	HP_0031972	Presyncope																	True	True			True
NS_355	Coma and other alteration of consciousness	Neurological	HP_0031358	Vegetative state																	True				True
NS_355.1	Coma	Neurological	HP_0000820	Abnormality of the thyroid gland															True	True				True	True
NS_355.1	Coma	Neurological	HP_0001259	Coma	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_355.1	Coma	Neurological	HP_0007185	Loss of consciousness															True	True		True		True	True
NS_355.2	Alteration of consciousness	Neurological	HP_0004372	Reduced consciousness/confusion													True	True						True	True
NS_355.2	Alteration of consciousness	Neurological	HP_0031258	Delirium																	True				True
NS_355.2	Alteration of consciousness	Neurological	HP_0002329	Drowsiness																True	True	True			True
NS_356	Speech disturbance	Neurological	HP_0000750	Delayed speech and language development															True	True				True	True
NS_356	Speech disturbance	Neurological	HP_0001260	Dysarthria																	True				True
NS_356	Speech disturbance	Neurological	HP_0001350	Slurred speech																	True				True
NS_356	Speech disturbance	Neurological	HP_0002167	Neurological speech impairment																	True	True			True
NS_356	Speech disturbance	Neurological	HP_0025268	Stuttering																True	True	True			True
NS_356.1	Dysarthria	Neurological	HP_0002168	Scanning speech																		True			True
NS_356.1	Dysarthria	Neurological	HP_0001260	Dysarthria	True	True	True	True	True	True				100.0	100.0		True	True				True	True	True	True
NS_356.1	Dysarthria	Neurological	HP_0001350	Slurred speech																		True			True
NS_356.2	Aphasia and dysphasia	Neurological	HP_0002357	Dysphasia							True	True	True			100.0			True	True	True	True		True	True
NS_356.2	Aphasia and dysphasia	Neurological	HP_0002381	Aphasia				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
NS_356.2	Aphasia and dysphasia	Neurological	HP_0030784	Anomic aphasia																	True				True
NS_356.2	Aphasia and dysphasia	Neurological	HP_0033848	Receptive aphasia																	True				True
NS_356.4	Slurred speech*	Neurological	HP_0001350	Slurred speech	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
PP_900.2	Recurrent pregnancy loss	Pregnancy	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
PP_901.1	Ectopic pregnancy	Pregnancy	HP_0031456	Ectopic pregnancy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
PP_901.11	Abdominal pregnancy	Pregnancy	HP_0031456	Ectopic pregnancy														True		True					True
PP_901.12	Tubal pregnancy	Pregnancy	HP_0031456	Ectopic pregnancy														True		True					True
PP_901.2	Hydatidiform mole	Pregnancy	HP_0032192	Hydatidiform mole	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
PP_903	Preterm labor (including history of)	Pregnancy	HP_0001622	Premature birth															True	True	True			True	True
PP_903.1	Preterm labor with preterm delivery	Pregnancy	HP_0001622	Premature birth													True	True				True		True	True
PP_904.3	Antepartum hemorrhage	Pregnancy	HP_0025328	Antepartum hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
PP_905	Premature rupture of membranes	Pregnancy	HP_0001788	Premature rupture of membranes	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
PP_906	Cervical shortening and incompetence	Pregnancy	HP_0000470	Short neck				True	True	True	True	True	True		100.0	100.0								True	True
PP_906	Cervical shortening and incompetence	Pregnancy	HP_0030009	Cervical insufficiency														True		True		True			True
PP_907	Placental disorders	Pregnancy	HP_0002619	Varicose veins																		True			True
PP_907.1	Placenta previa	Pregnancy	HP_0025328	Antepartum hemorrhage																	True				True
PP_907.3	Premature separation of placenta [abruptio placentae]	Pregnancy	HP_0011419	Placental abruption													True	True	True	True	True	True		True	True
PP_907.4	Placenta accreta*	Pregnancy	HP_0025653	Placenta percreta							True	True	True									True		True	True
PP_907.4	Placenta accreta*	Pregnancy	HP_0025655	Placenta increta							True	True	True									True		True	True
PP_907.6	Malformation of placenta*	Pregnancy	HP_0030659	Velamentous cord insertion																		True			True
PP_907.6	Malformation of placenta*	Pregnancy	HP_0100767	Abnormal placenta morphology															True	True				True	True
PP_907.7	Placental infarction*	Pregnancy	HP_0011416	Placental infarction	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
PP_907.8	Placental transfusion syndromes*	Pregnancy	HP_0031110	Twin-to-twin transfusion															True	True				True	True
PP_908	Edema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium	Pregnancy	HP_0008071	Maternal hypertension							True	True	True			100.0								True	True
PP_908.1	Preeclampsia and eclampsia	Pregnancy	HP_0100602	Preeclampsia							True	True	True	92.0		100.0			True	True				True	True
PP_908.12	Severe pre-eclampsia	Pregnancy	HP_0100601	Eclampsia																	True				True
PP_908.12	Severe pre-eclampsia	Pregnancy	HP_0100602	Preeclampsia										82.35	82.35	82.35		True		True					True
PP_908.13	Eclampsia	Pregnancy	HP_0100601	Eclampsia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
PP_908.3	Gestational [pregnancy-induced] hypertension without significant proteinuria	Pregnancy	HP_0008071	Maternal hypertension														True		True					True
PP_909	Diabetes mellitus or abnormal glucose in pregnancy, childbirth, and the puerperium	Pregnancy	HP_0009800	Maternal diabetes																		True			True
