phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0011140	Gastrointestinal duplication																	True		
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0100800	Aplasia/Hypoplasia of the pancreas												87.1							
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0001734	Annular pancreas							True	True	True			100.0	18.873172017918176			True	True	True	True
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0100867	Duodenal stenosis																		True	True
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0005264	Abnormality of the gallbladder																	True		
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0011466	Aplasia/Hypoplasia of the gallbladder												87.88							
750.5	Congenital hypertrophic pyloric stenosis	congenital anomalies	HP_0002021	Pyloric stenosis																		True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0008740	Longitudinal vaginal septum				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000813	Bicornuate uterus				True	True	True					100.0	88.89		True	True	True	True	True	
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000078	Abnormality of the genital system											82.35								
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000143	Rectovaginal fistula												80.85							True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000145	Transverse vaginal septum				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000073	Ureteral duplication												80.0				True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000110	Renal dysplasia				True	True	True	True	True	True		100.0	100.0		True	True	True	True		True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0001153	Septate vagina												100.0				True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000054	Micropenis				True	True	True					100.0			True	True	True	True	True	
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000072	Hydroureter																	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0005562	Multiple renal cysts												80.85							
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000047	Hypospadias				True	True	True	True	True	True		100.0	100.0			True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000039	Epispadias				True	True	True	True	True	True		100.0	100.0		True	True		True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010292	Absent uvula												86.36							
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000028	Cryptorchidism				True	True	True					100.0	88.24		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0002836	Bladder exstrophy											81.82	81.82		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000113	Polycystic kidney dysplasia											80.0	100.0		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0012646	Retractile testis				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0003250	Aplasia of the vagina									True			100.0			True		True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010458	Female pseudohermaphroditism									True							True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000122	Unilateral renal agenesis								True	True			100.0				True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000808	Penoscrotal hypospadias								True	True			100.0				True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0008676	Congenital megaureter							True	True	True			100.0				True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0003244	Penile hypospadias								True	True			100.0		True	True	True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010958	Bilateral renal agenesis								True	True			100.0				True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0012583	Unilateral renal hypoplasia								True	True			100.0				True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000104	Renal agenesis							True	True	True			100.0				True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0012584	Bilateral renal hypoplasia								True	True			100.0				True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000089	Renal hypoplasia							True	True	True			100.0				True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0030008	Cervical agenesis				True	True	True					100.0	86.79		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000086	Ectopic kidney							True	True	True			100.0				True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0030997	Atretic vas deferens								True	True			100.0				True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000800	Cystic renal dysplasia						True			True										
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000013	Hypoplasia of the uterus						True			True		100.0	100.0		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0030735	Ureterovesical junction obstruction					True						86.57								
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000051	Perineal hypospadias								True	True			100.0				True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000074	Ureteropelvic junction obstruction					True						86.96					True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0031909	Unicornuate uterus				True	True	True					100.0	89.66		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000037	Male pseudohermaphroditism									True			88.37				True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0030011	Imperforate hymen				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0008736	Hypoplasia of penis							True	True	True			100.0			True	True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0003762	Uterus didelphys														True	True	True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0033588	Labial adhesion																			True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0100548	Exstrophy																		True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000085	Horseshoe kidney																		True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000070	Ureterocele																		True	
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000090	Nephronophthisis																True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0025407	Rectourethral fistula												81.63							
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000041	Chordee																		True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0008689	Bilateral cryptorchidism																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0040316	obsolete Aplasia of the penis																	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000075	Renal duplication																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0030869	Anorchism																	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0008743	Coronal hypospadias																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0012883	Fallopian tube cyst												83.33							
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010479	Patent urachus																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010463	Aplasia of the ovary																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010459	True hermaphroditism																	True		True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0100525	Urachus fistula																	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000105	Enlarged kidney																	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000062	Ambiguous genitalia																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0030261	Absent penis																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000003	Multicystic kidney dysplasia																True	True		True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0002009	Potter facies																		True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010464	Streak ovary												85.71				True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0012861	Ovotestis																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0008665	Clitoral hypertrophy																		True	
751	Genitourinary congenital anomalies	congenital anomalies	HP_0008660	Renotubular dysgenesis															True		True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010469	Absent testis												80.85							
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000148	Vaginal atresia															True		True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0012741	Unilateral cryptorchidism																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0030868	Monorchism																True	True	True	True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010470	Supernumerary testes												80.0				True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0100600	Penoscrotal transposition															True		True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000077	Abnormality of the kidney																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000807	Glandular hypospadias																True	True		
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010957	Congenital posterior urethral valve												100.0				True	True		True
751	Genitourinary congenital anomalies	congenital anomalies	HP_0000015	Bladder diverticulum												82.35							
751	Genitourinary congenital anomalies	congenital anomalies	HP_0010475	Cloacal exstrophy																			True
