hpo_code	hpo_label	hpo_simpleLabel	hpo_original	ICD10_code	ICD10_label	ICD10_simpleLabel	phecode1.2_codeList	phecodeX_codeList	phecodeXupdated_codeList
HP_0031923	Hematocolpos	hematocolpos	True	N89.7	Hematocolpos	hematocolpos	['626', '626.1']	['626', '626.1']	['GU_626.4']
HP_0031923	Haematocolpos	haematocolpos	False	N89.7	Hematocolpos	hematocolpos	['626', '626.1']	['626', '626.1']	['GU_626.4']
HP_0031943	Akathisia	akathisia	True	G21.1	Other drug-induced secondary parkinsonism	other drug-induced secondary parkinsonism	['349']	['324', '324.1', '324.12']	['NS_324.1']
HP_0031972	Presyncope	presyncope	True	R42	Dizziness and giddiness	dizziness and giddiness	['386', '386.9']	['354']	['NS_354']
HP_0031992	Apical hypertrophic cardiomyopathy	apical hypertrophic cardiomyopathy	True	I42.1	Obstructive hypertrophic cardiomyopathy	obstructive hypertrophic cardiomyopathy	['425', '425.1', '425.11']	['414', '414.1', '414.11']	['CV_414.11']
HP_0031992	Apical hypertrophic cardiomyopathy	apical hypertrophic cardiomyopathy	True	I42.2	Other hypertrophic cardiomyopathy	other hypertrophic cardiomyopathy	['425', '425.1', '425.12']	['414', '414.1']	['CV_414.1']
HP_0032008	Fat embolism	fat embolism	False	O88.8	Other obstetric embolism	other obstetric embolism	['671']	['440', '913']	['CV_440', 'PP_913']
HP_0032008	Fat embolism	fat embolism	False	T79.1	Fat embolism (traumatic)	fat embolism traumatic	['958']	['T900.1']	
HP_0032018	Mononeuritis multiplex	mononeuritis multiplex	False	G64	Other disorders of peripheral nervous system	other disorders of peripheral nervous system	['357']	['337']	['NS_337']
HP_0032018	Mononeuritis multiplex	mononeuritis multiplex	False	G90.0	Idiopathic peripheral autonomic neuropathy	idiopathic peripheral autonomic neuropathy	['337', '337.1']	['337', '343', '343.1']	['NS_337', 'NS_343.1']
HP_0032041	Vocal cord polyp	vocal cord polyp	True	J38.2	Nodules of vocal cords	nodules of vocal cords	['473']	['472', '472.6']	['RE_472.6']
HP_0032043	Odynophagia	odynophagia	True	R13	Aphagia and dysphagia	aphagia and dysphagia	['532']	['512']	['GI_512']
HP_0032046	Focal cortical dysplasia	focal cortical dysplasia	True	Q04.6	Congenital cerebral cysts	congenital cerebral cysts	['752', '752.2']	['750', '750.4']	['NS_347.1', 'CM_750.14']
HP_0032061	Hypereosinophilia	hypereosinophilia	True	D72.1	Eosinophilia	eosinophilia	['288', '288.3']	['171', '171.7']	['BI_171.7']
HP_0032071	Eosinophilic pneumonia	eosinophilic pneumonia	True	J82	Pulmonary eosinophilia, not elsewhere classified	pulmonary eosinophilia not elsewhere classified	['505']	['481', '481.1']	['RE_481.1']
HP_0032072	Baker's cyst	bakers cyst	False	M71.2	Synovial cyst of popliteal space [Baker]	synovial cyst of popliteal space baker	['727', '727.5']	['721', '721.6']	['MS_721.6']
HP_0032106	Conjunctival icterus	conjunctival icterus	True	R17	Unspecified jaundice	jaundice	['573', '573.5']	['814']	['SS_814']
HP_0032106	Scleral icterus	scleral icterus	False	R17	Unspecified jaundice	jaundice	['573', '573.5']	['814']	['SS_814']
HP_0032118	Retinitis	retinitis	True	H30.9	Unspecified chorioretinal inflammation	chorioretinal inflammation	['371', '371.1']	['367', '367.9']	['SO_367.9']
HP_0032131	Cervical dysplasia	cervical dysplasia	True	D06	Carcinoma in situ of cervix uteri	carcinoma in situ of cervix uteri	['180', '180.3']	['106', '106.1', '106.13', '130']	['CA_106.13', 'CA_130']
HP_0032242	Cervical intraepithelial neoplasia	cervical intraepithelial neoplasia	True	D06	Carcinoma in situ of cervix uteri	carcinoma in situ of cervix uteri	['180', '180.3']	['106', '106.1', '106.13', '130']	['CA_106.13', 'CA_130']
HP_0032131	Cervical dysplasia	cervical dysplasia	True	N87	Dysplasia of cervix uteri	dysplasia of cervix uteri	['180', '180.3']	['620']	['GU_621.1']
HP_0032242	Cervical intraepithelial neoplasia	cervical intraepithelial neoplasia	True	N87	Dysplasia of cervix uteri	dysplasia of cervix uteri	['180', '180.3']	['620']	['GU_621.1']
HP_0100749	Chest pain	chest pain	True	R07	Pain in throat and chest	pain in throat and chest		['800']	['SS_800']
HP_0100812	Halitosis	halitosis	True	R19.6	Halitosis	halitosis	['293']	['529', '529.6']	['GI_529.6']
HP_0100812	Bad breath	bad breath	False	R19.6	Halitosis	halitosis	['293']	['529', '529.6']	['GI_529.6']
HP_0032146	Haemoglobin C	hemoglobin c	False	D58.2	Other hemoglobinopathies	other hemoglobinopathies	['282', '282.8']	['165']	['GE_970']
HP_0032146	Hemoglobin C	hemoglobin c	False	D58.2	Other hemoglobinopathies	other hemoglobinopathies	['282', '282.8']	['165']	['GE_970']
HP_0032147	Erythromelalgia	erythromelalgia	True	I73.8	Other specified peripheral vascular diseases	other specified peripheral vascular diseases	['443', '443.8']	['448']	['CV_448']
HP_0032149	Breakthrough pain	breakthrough pain	True	R52	Pain, unspecified	pain	['338', '338.1']	['809']	['SS_809']
HP_0032152	Follicular keratosis	follicular keratosis	False	L82	Seborrheic keratosis	seborrheic keratosis	['690', '690.1', '702', '702.2']	['670']	['DE_670']
HP_0032155	Abdominal cramps	abdominal cramps	True	R10	Abdominal and pelvic pain	abdominal and pelvic pain		['527']	['GI_527']
HP_0032160	Cryptococcal meningitis	cryptococcal meningitis	True	B45	Cryptococcosis	cryptococcosis	['117']	['075', '089', '089.3']	['ID_075', 'ID_089.3']
HP_0032163	Molluscum contagiosum	molluscum contagiosum	True	B08.1	Molluscum contagiosum	molluscum contagiosum	['079']	['055', '055.1', '089', '089.2']	['ID_055.1', 'ID_089.2']
HP_0032168	Clostridium difficile colitis	clostridium difficile colitis	True	A04.7	Enterocolitis due to Clostridium difficile	enterocolitis due to clostridium difficile	['008', '008.5', '008.52']	['015', '015.2', '089', '089.1', '526', '526.1', '526.12']	['ID_015.2', 'ID_089.1', 'GI_526.12']
HP_0032191	Torn meniscus	torn meniscus	True	M23.2	Derangement of meniscus due to old tear or injury	derangement of meniscus due to old tear or injury	['835']	['711', '711.1']	['MS_711.1']
HP_0032191	Torn meniscus	torn meniscus	True	S83.2	Tear of meniscus, current injury	tear of meniscus current injury	['840']	['T831']	['MS_742']
HP_0032192	Hydatidiform mole	hydatidiform mole	True	D39.2	Neoplasm of uncertain behavior of placenta	neoplasm of uncertain behavior of placenta	['184', '184.2']	['106', '106.6']	['CA_106.6']
HP_0032192	Hydatidiform mole	hydatidiform mole	True	O01	Hydatidiform mole	hydatidiform mole	['634', '634.1']	['901', '901.2']	['PP_901.2']
HP_0032201	Rotator cuff tear	rotator cuff tear	True	M75.1	Rotator cuff tear or rupture, not specified as traumatic	rotator cuff tear or rupture not specified as traumatic	['726', '726.1', '727', '727.6']	['723', '723.2']	['MS_723.2']
HP_0032201	Rotator cuff tear	rotator cuff tear	True	S46.0	Injury of muscle(s) and tendon(s) of the rotator cuff of shoulder	injury of muscles and tendons of the rotator cuff of shoulder	['1009']	['T909']	
HP_0032202	Vulvar intraepithelial neoplasia	vulvar intraepithelial neoplasia	True	D07.1	Carcinoma in situ of vulva	carcinoma in situ of vulva	['184', '184.2']	['106', '106.1', '106.11', '130']	['CA_106.11', 'CA_130']
HP_0200043	Warts	warts	False	B07	Viral warts	viral warts	['078']	['056', '089', '089.2']	['ID_056', 'ID_089.2']
HP_0032227	Sebaceous hyperplasia	sebaceous hyperplasia	True	L73.8	Other specified follicular disorders	other specified follicular disorders	['704', '704.8']	['682']	['DE_682']
HP_0032249	Coccidioidomycosis	coccidioidomycosis	True	B38	Coccidioidomycosis	coccidioidomycosis	['117', '117.2']	['071', '089', '089.3']	['ID_071', 'ID_089.3']
HP_0032249	Valley fever	valley fever	False	B38	Coccidioidomycosis	coccidioidomycosis	['117', '117.2']	['071', '089', '089.3']	['ID_071', 'ID_089.3']
HP_0032252	Granuloma	granuloma	True	L92	Granulomatous disorders of skin and subcutaneous tissue	granulomatous disorders of skin and subcutaneous tissue		['688']	['DE_688']
HP_0032256	Histoplasmosis	histoplasmosis	True	B39	Histoplasmosis	histoplasmosis	['117', '117.1']	['072', '089', '089.3']	['ID_072', 'ID_089.3']
HP_0032282	Contact dermatitis	contact dermatitis	True	L25.9	Unspecified contact dermatitis, unspecified cause	contact dermatitiscause	['939']	['668', '668.3']	['DE_668.3']
HP_0032301	Genital warts	genital warts	True	A63.0	Anogenital (venereal) warts	anogenital venereal warts	['078']	['056', '056.2', '088', '089', '089.2']	['ID_056.2', 'ID_088', 'ID_089.2']
HP_0032323	Periodic fever	periodic fever	True	E85.0	Non-neuropathic heredofamilial amyloidosis	non-neuropathic heredofamilial amyloidosis	['270', '270.3', '270.33']	['249', '249.4']	['EM_249', 'GE_981.5']
HP_0032325	Lacunar stroke	lacunar stroke	True	G46.5	Pure motor lacunar syndrome	pure motor lacunar syndrome	['433']	['431', '431.1', '431.15']	['CV_431.15']
HP_0032325	Lacunar stroke	lacunar stroke	True	G46.7	Other lacunar syndromes	other lacunar syndromes	['433']	['431', '431.1', '431.15']	['CV_431.15']
HP_0032369	Alkalemia	alkalemia	True	E87.3	Alkalosis	alkalosis	['276', '276.4', '276.42']	['256', '256.3', '256.32']	['EM_256.32']
HP_0032379	Polymorphous light eruption	polymorphous light eruption	True	L56.4	Polymorphous light eruption	polymorphous light eruption	['938']	['672', '672.1']	['DE_672.11']
HP_0032379	Sun allergy	sun allergy	False	L56.4	Polymorphous light eruption	polymorphous light eruption	['938']	['672', '672.1']	['DE_672.11']
HP_0032397	Citrullinuria	citrullinuria	True	E72.2	Disorders of urea cycle metabolism	disorders of urea cycle metabolism	['270', '270.2', '270.21']	['240', '240.5']	['GE_962.5']
HP_0032408	Breast mass	breast mass	True	N63	Unspecified lump in breast	lump in breast	['611', '611.3']	['142', '142.1']	['CA_142.1']
HP_0032408	Breast lump	breast lump	False	N63	Unspecified lump in breast	lump in breast	['611', '611.3']	['142', '142.1']	['CA_142.1']
HP_0032435	Omphalitis	omphalitis	False	P38	Omphalitis of newborn	omphalitis of newborn	['657']	['856', '856.4']	['NB_856.4']
HP_0032448	Achlorhydria	achlorhydria	True	K31.8	Other specified diseases of stomach and duodenum	other specified diseases of stomach and duodenum	['537']	['516']	['GI_516']
HP_0032470	Monilethrix	monilethrix	True	Q84.1	Congenital morphological disturbances of hair, not elsewhere classified	congenital morphological disturbances of hair not elsewhere classified	['757']	['792']	['CM_771.2']
HP_0032509	Onychotillomania	onychotillomania	True	F98.8	Other specified behavioral and emotional disorders with onset usually occurring in childhood and adolescence	other specified behavioral and emotional disorders with onset usually occurring in childhood and adolescence	['313']	['893']	['MB_307']
HP_0032518	Disseminated dermatophytosis	disseminated dermatophytosis	True	B35.0	Tinea barbae and tinea capitis	tinea barbae and tinea capitis	['110', '110.1']	['089', '089.3', '660', '660.1', '660.12']	['ID_089.3', 'DE_660.121']
HP_0032518	Disseminated dermatophytosis	disseminated dermatophytosis	True	B36	Other superficial mycoses	other superficial mycoses	['110', '110.2']	['089', '089.3', '660', '660.1']	['ID_089.3', 'DE_660.1']
HP_0032541	Knuckle pad	knuckle pad	True	M72.1	Knuckle pads	knuckle pads	['728']	['722']	['MS_722']
HP_0032551	Hemorrhoids	hemorrhoids	True	K64	Hemorrhoids and perianal venous thrombosis	hemorrhoids and perianal venous thrombosis	['455']	['439', '440', '440.1']	['CV_439', 'CV_440.1']
HP_0032551	Haemorrhoids	hemorrhoids	False	K64	Hemorrhoids and perianal venous thrombosis	hemorrhoids and perianal venous thrombosis	['455']	['439', '440', '440.1']	['CV_439', 'CV_440.1']
HP_0032551	Piles	piles	False	K64	Hemorrhoids and perianal venous thrombosis	hemorrhoids and perianal venous thrombosis	['455']	['439', '440', '440.1']	['CV_439', 'CV_440.1']
HP_0032564	Ileitis	ileitis	True	K50.0	Crohn's disease of small intestine	crohns disease of small intestine	['555', '555.1']	['181', '522', '522.1', '522.11']	['BI_181', 'GI_522.11']
HP_0032564	Ileitis	ileitis	True	K52.9	Noninfective gastroenteritis and colitis, unspecified	noninfective gastroenteritis and colitis	['558']	['522']	['GI_522']
HP_0032632	Renal papillary necrosis	renal papillary necrosis	True	N17.2	Acute kidney failure with medullary necrosis	acute kidney failure with medullary necrosis	['585', '585.1']	['582', '582.3']	['GU_582.1']
HP_0032934	Spontaneous cerebrospinal fluid leak	spontaneous cerebrospinal fluid leak	True	G96.0	Cerebrospinal fluid leak	cerebrospinal fluid leak	['349']	['344', '344.3']	['NS_344.3']
HP_0032934	Spontaneous cerebrospinal fluid leak	spontaneous cerebrospinal fluid leak	True	G97.0	Cerebrospinal fluid leak from spinal puncture	cerebrospinal fluid leak from spinal puncture	['1011']		
HP_0032969	Traction bronchiectasis	traction bronchiectasis	True	J47	Bronchiectasis	bronchiectasis	['496', '496.3']	['476']	['RE_476']
HP_0032969	Traction bronchiectasis	traction bronchiectasis	True	Q33.4	Congenital bronchiectasis	congenital bronchiectasis	['748']	['777', '777.3', '777.32']	['RE_476', 'CM_762.32']
HP_0033000	Croup	croup	False	J05.0	Acute obstructive laryngitis [croup]	acute obstructive laryngitis croup	['483']	['460', '460.1', '467', '467.1', '467.11']	['RE_460.1', 'RE_467.11']
HP_0033000	Pseudocroup	pseudocroup	False	J05.0	Acute obstructive laryngitis [croup]	acute obstructive laryngitis croup	['483']	['460', '460.1', '467', '467.1', '467.11']	['RE_460.1', 'RE_467.11']
HP_0033000	Laryngitis	laryngitis	False	J04.0	Acute laryngitis	acute laryngitis	['465', '465.4']	['460', '460.1', '467', '467.1']	['RE_460.1', 'RE_467.1']
HP_0033000	Laryngitis	laryngitis	False	J37.0	Chronic laryngitis	chronic laryngitis	['473', '473.1']	['467', '467.2']	['RE_467.2']
HP_0033001	Laryngeal papilloma	laryngeal papilloma	True	D14.1	Benign neoplasm of larynx	benign neoplasm of larynx	['212']	['135', '135.6']	['CA_135.6']
HP_0033001	Laryngeal papillomatosis	laryngeal papillomatosis	False	D14.1	Benign neoplasm of larynx	benign neoplasm of larynx	['212']	['135', '135.6']	['CA_135.6']
HP_0033031	Hyperpyrexia	hyperpyrexia	True	R50	Fever of other and unknown origin	fever of other and unknown origin		['805']	['SS_805']
HP_0033047	Body ache	body ache	True	M79.1	Myalgia	myalgia	['770']	['724', '724.1']	['MS_724.1']
HP_0033050	Sore throat	sore throat	False	J02	Acute pharyngitis	acute pharyngitis	['465', '465.2']	['460', '460.1', '465', '465.1']	['RE_460.1', 'RE_465.1']
HP_0033050	Throat pain	throat pain	False	J02	Acute pharyngitis	acute pharyngitis	['465', '465.2']	['460', '460.1', '465', '465.1']	['RE_460.1', 'RE_465.1']
HP_0033050	Sore throat	sore throat	False	J31.2	Chronic pharyngitis	chronic pharyngitis	['472']	['465', '465.2']	['RE_465.2']
HP_0033050	Throat pain	throat pain	False	J31.2	Chronic pharyngitis	chronic pharyngitis	['472']	['465', '465.2']	['RE_465.2']
HP_0033053	Pseudoseizure	pseudoseizure	True	F44.5	Conversion disorder with seizures or convulsions	conversion disorder with seizures or convulsions	['303', '303.4']	['291']	['MB_291.1', 'NS_330.3']
HP_0033117	Duodenitis	duodenitis	True	K29.8	Duodenitis	duodenitis	['535', '535.6']	['522', '522.8']	['GI_522.8']
HP_0033120	Nummular eczema	nummular eczema	True	L30.0	Nummular dermatitis	nummular dermatitis	['939']	['668', '668.3']	['DE_668.3']
HP_0033120	Discoid eczema	discoid eczema	False	L30.0	Nummular dermatitis	nummular dermatitis	['939']	['668', '668.3']	['DE_668.3']
HP_0033120	Nummular dermatitis	nummular dermatitis	False	L30.0	Nummular dermatitis	nummular dermatitis	['939']	['668', '668.3']	['DE_668.3']
HP_0033125	Follicular lymphoma	follicular lymphoma	True	C82	Follicular lymphoma	follicular lymphoma	['202', '202.2', '202.21']	['120', '120.2', '120.21', '122', '122.2', '122.21']	['CA_120.21', 'CA_122.21']
HP_0033134	Intra-abdominal adhesion	intra-abdominal adhesion	False	K56.5	Intestinal adhesions [bands] with obstruction (postinfection)	intestinal adhesions bands with obstruction postinfection	['560', '560.3']	['535']	['GI_514.2', 'GI_535']
HP_0033134	Intra-abdominal adhesion	intra-abdominal adhesion	False	N73.6	Female pelvic peritoneal adhesions (postinfective)	female pelvic peritoneal adhesions postinfective	['614', '614.1']	['614', '614.1']	['GU_614.1']
HP_0033134	Intra-abdominal adhesion	intra-abdominal adhesion	False	N99.2	Postprocedural adhesions of vagina	postprocedural adhesions of vagina	['619', '619.4']	['619', '619.4']	
HP_0033134	Intra-abdominal adhesion	intra-abdominal adhesion	False	N99.4	Postprocedural pelvic peritoneal adhesions	postprocedural pelvic peritoneal adhesions	['568', '568.1']	['535']	['GI_535']
HP_0033143	Jejunitis	jejunitis	True	A02	Other salmonella infections	other salmonella infections	['008', '008.5']	['001', '089', '089.1', '526', '526.1']	['ID_001', 'ID_089.1', 'GI_526.1']
HP_0033143	Jejunitis	jejunitis	True	A09	Infectious gastroenteritis and colitis, unspecified	infectious gastroenteritis and colitis	['008']	['526']	['GI_526']
HP_0033143	Jejunitis	jejunitis	True	K50	Crohn's disease [regional enteritis]	crohns disease regional enteritis	['555', '555.1']	['181', '522', '522.1', '522.11']	['BI_181', 'GI_522.11']
HP_0033143	Jejunitis	jejunitis	True	K55	Vascular disorders of intestine	vascular disorders of intestine	['569']	['437']	['GI_517']
HP_0033150	Anorectal abscess	anorectal abscess	True	K61.0	Anal abscess	anal abscess	['565']	['530', '530.2']	['GI_530.2']
HP_0033163	Small intestinal bacterial overgrowth	small intestinal bacterial overgrowth	True	K63.8	Other specified diseases of intestine	other specified diseases of intestine	['569']	['532']	['GI_532']
