ICD9_code	ICD9_label	ICD9_simpleLabel	hpo_code	hpo_label	SORTA_score	phecode1.2_codeList	phecodeX_codeList
764.9	Fetal growth retardation, unspecified	fetal growth retardation	HP_0001510	Growth delay	82.35	['637']	['850']
767.0	Subdural and cerebral hemorrhage	subdural and cerebral hemorrhage	HP_0100309	Subdural hemorrhage	82.93	['665']	['880']
769	Respiratory distress syndrome in newborn	respiratory distress syndrome in newborn	HP_0002643	Neonatal respiratory distress	87.88	['661']	['854', '854.1', '854.11']
770.3	Pulmonary hemorrhage	pulmonary hemorrhage	HP_0040223	Pulmonary hemorrhage	100.0	['656', '656.2']	['854', '854.3']
770.5	Other and unspecified atelectasis	other andatelectasis	HP_0100750	Atelectasis	88.0	['656', '656.2']	['854', '854.4']
770.84	Respiratory failure of newborn	respiratory failure of newborn	HP_0002878	Respiratory failure	82.61	['656', '656.2']	['854', '854.6']
770.87	Respiratory arrest of newborn	respiratory arrest of newborn	HP_0002643	Neonatal respiratory distress	82.14	['656', '656.2']	['854', '854.6']
771.1	Congenital cytomegalovirus infection	congenital cytomegalovirus infection	HP_0033624	History of congenital CMV infection	88.57	['657']	['856', '856.1', '856.11']
771.82	Urinary tract infection of newborn	urinary tract infection of newborn	HP_0000010	Recurrent urinary tract infections	84.0	['657']	['856', '856.5']
772.1	Intraventricular hemorrhage of fetus or newborn	intraventricular hemorrhage of fetus or newborn	HP_0030746	Intraventricular hemorrhage	80.6	['656', '656.4']	['857', '857.1']
772.10	Intraventricular hemorrhage unspecified grade	intraventricular hemorrhagegrade	HP_0030746	Intraventricular hemorrhage	88.14	['656', '656.4']	['857', '857.1']
772.11	Intraventricular hemorrhage, grade I	intraventricular hemorrhage grade i	HP_0030746	Intraventricular hemorrhage	90.0	['656', '656.4']	['857', '857.1']
772.12	Intraventricular hemorrhage, grade II	intraventricular hemorrhage grade ii	HP_0030749	Grade II preterm intraventricular hemorrhage	90.0	['656', '656.4']	['857', '857.1']
772.13	Intraventricular hemorrhage, grade III	intraventricular hemorrhage grade iii	HP_0030750	Grade III preterm intraventricular hemorrhage	90.24	['656', '656.4']	['857', '857.1']
772.14	Intraventricular hemorrhage, grade IV	intraventricular hemorrhage grade iv	HP_0030751	Grade IV preterm intraventricular hemorrhage	90.0	['656', '656.4']	['857', '857.1']
774.6	Unspecified fetal and neonatal jaundice	fetal and neonatal jaundice	HP_0006579	Prolonged neonatal jaundice	83.33	['656', '656.8']	['859']
775.1	Neonatal diabetes mellitus	neonatal diabetes mellitus	HP_0000819	Diabetes mellitus	81.08	['656', '656.3']	['861', '861.1']
775.6	Neonatal hypoglycemia	neonatal hypoglycemia	HP_0001998	Neonatal hypoglycemia	100.0	['656', '656.3']	['861', '861.2']
776.2	Disseminated intravascular coagulation in newborn	disseminated intravascular coagulation in newborn	HP_0005521	Disseminated intravascular coagulation	88.24	['656', '656.5']	['860', '860.1', '860.11']
776.5	Congenital anemia	congenital anemia	HP_0004804	Congenital hemolytic anemia	80.0	['656', '656.5']	['860', '860.3']
776.7	Transient neonatal neutropenia	transient neonatal neutropenia	HP_0410255	Transient neutropenia	86.27	['656', '656.5']	['860', '860.4']
777.5	Necrotizing enterocolitis in newborn	necrotizing enterocolitis in newborn	HP_0033165	Necrotizing enterocolitis	80.95	['656', '656.6']	['865', '865.2']
777.50	Necrotizing enterocolitis in newborn, unspecified	necrotizing enterocolitis in newborn	HP_0033165	Necrotizing enterocolitis	80.95	['656', '656.6']	['865', '865.2']
777.6	Perinatal intestinal perforation	perinatal intestinal perforation	HP_0031368	Intestinal perforation	80.0	['656', '656.6']	['865', '865.3']
779.7	Periventricular leukomalacia	periventricular leukomalacia	HP_0006970	Periventricular leukomalacia	100.0	['656']	['870', '870.4']
779.83	Delayed separation of umbilical cord	delayed separation of umbilical cord	HP_0032434	Delayed umbilical cord separation	100.0	['656']	['872', '872.4']
780.01	Coma	coma	HP_0001259	Coma	100.0	['348.7']	['355']
780.1	Hallucinations	hallucinations	HP_0000738	Hallucinations	100.0	['292', '292.6']	['353', '353.1']
780.31	Febrile convulsions (simple), unspecified	febrile convulsions simple	HP_0011171	Simple febrile seizure	100.0	['345', '345.3']	['330', '330.3', '330.31']
780.32	Complex febrile convulsions	complex febrile convulsions	HP_0011172	Complex febrile seizure	100.0	['345', '345.3']	['330', '330.3', '330.31']
780.5	Sleep disturbances	sleep disturbances	HP_0002360	Sleep disturbance	100.0	['327']	['333', '333.8']
780.50	Sleep disturbance, unspecified	sleep disturbance	HP_0002360	Sleep disturbance	100.0	['327']	['333', '333.8']
780.52	Insomnia, unspecified	insomnia	HP_0100785	Insomnia	100.0	['327', '327.4']	['333', '333.2']
780.54	Hypersomnia, unspecified	hypersomnia	HP_0100786	Hypersomnia	100.0	['327', '327.1']	['333', '333.3']
780.57	Unspecified sleep apnea	sleep apnea	HP_0010535	Sleep apnea	100.0	['327.3']	['333', '333.1']
780.59	Other sleep disturbances	other sleep disturbances	HP_0002360	Sleep disturbance	100.0	['327']	['333', '333.8']
780.60	Fever, unspecified	fever	HP_0001945	Fever	100.0	['783']	['805']
780.8	Generalized hyperhidrosis	generalized hyperhidrosis	HP_0000975	Hyperhidrosis	81.25	['705.8']	['685', '685.8', '685.82']
780.93	Memory loss	memory loss	HP_0002354	Memory impairment	100.0	['292', '292.3']	['329', '329.1']
781.0	Abnormal involuntary movements	abnormal involuntary movements	HP_0004305	Involuntary movements	85.71	['350', '350.1']	['325', '325.1']
781.2	Abnormality of gait	abnormality of gait	HP_0001288	Gait disturbance	100.0	['350', '350.2']	['325', '325.2', '325.25']
781.2	Abnormality of gait	abnormality of gait	HP_0001288	Gait disturbance	100.0	['350', '350.2']	['325', '325.2', '325.25']
781.5	Clubbing of fingers	clubbing of fingers	HP_0100759	Clubbing of fingers	100.0	['781']	['813']
781.7	Tetany	tetany	HP_0001281	Tetany	100.0	['350', '350.1']	['350', '350.1']
781.91	Loss of height	loss of height	HP_0001824	Weight loss	83.33	['781.1']	['731', '731.1']
781.92	Abnormal posture	abnormal posture	HP_0002533	Abnormal posturing	100.0	['781.2']	['350', '350.4']
781.94	Facial weakness	facial weakness	HP_0030319	Weakness of facial musculature	100.0	['772.6']	['334', '334.2', '334.23']
782.3	Edema	edema	HP_0000969	Edema	100.0	['782.3']	['812']
782.3	Edema	edema	HP_0000969	Edema	100.0	['782.3']	['812']
782.5	Cyanosis	cyanosis	HP_0000961	Cyanosis	100.0	['513', '513.3']	['498', '498.2']
782.61	Pallor	pallor	HP_0000980	Pallor	100.0	['782.6']	['679', '679.2', '679.21']
782.62	Flushing	flushing	HP_0031284	Flushing	100.0	['782.6']	['679', '679.2', '679.22']
783.0	Anorexia	anorexia	HP_0002039	Anorexia	100.0	['260.6']	['230', '230.3']
783.21	Loss of weight	loss of weight	HP_0001824	Weight loss	100.0	['1002']	['230', '230.2', '230.21']
783.41	Failure to thrive	failure to thrive	HP_0001508	Failure to thrive	100.0	['264', '264.2']	['890', '890.1']
783.42	Delayed milestones	delayed milestones	HP_0001263	Global developmental delay	100.0	['264', '264.3']	['891', '891.4']
783.43	Short stature	short stature	HP_0004322	Short stature	100.0	['264', '264.1']	['890', '890.3']
783.5	Polydipsia	polydipsia	HP_0001959	Polydipsia	100.0	['276.8']	['257']
783.6	Polyphagia	polyphagia	HP_0002591	Polyphagia	100.0	['260.7']	['293', '293.4']
783.7	Adult failure to thrive	adult failure to thrive	HP_0001508	Failure to thrive	82.35	['260', '260.3']	['230', '230.7']
784.0	Headache	headache	HP_0002315	Headache	100.0	['339']	['331', '331.8']
784.1	Throat pain	throat pain	HP_0033050	Pharyngalgia	100.0	['478']	['802']
784.3	Aphasia	aphasia	HP_0002381	Aphasia	100.0	['292', '292.1', '292.11']	['356', '356.2']
784.41	Aphonia	aphonia	HP_0001686	Loss of voice	100.0	['473', '473.4']	['494', '494.2']
784.42	Dysphonia	dysphonia	HP_0001618	Dysphonia	100.0	['473', '473.4']	['494', '494.1']
784.51	Dysarthria	dysarthria	HP_0001260	Dysarthria	100.0	['292', '292.1']	['356', '356.1']
784.7	Epistaxis	epistaxis	HP_0000421	Epistaxis	100.0	['477']	['487', '487.1']
784.92	Jaw pain	jaw pain	HP_0040264	Jaw pain	100.0	['526']	['734', '734.9']
785.0	Tachycardia, unspecified	tachycardia	HP_0001649	Tachycardia	100.0	['427', '427.7']	['417', '417.2']
785.1	Palpitations	palpitations	HP_0001962	Palpitations	100.0	['427', '427.9']	['417', '417.1']
785.3	Other abnormal heart sounds	other abnormal heart sounds	HP_0031657	Abnormal heart sound	100.0	['396']	['423']
785.4	Gangrene	gangrene	HP_0100758	Gangrene	100.0	['791']	['091']
785.50	Shock, unspecified	shock	HP_0031273	Shock	100.0	['797']	['810']
785.51	Cardiogenic shock	cardiogenic shock	HP_0030149	Cardiogenic shock	100.0	['797', '797.1']	['810', '810.1']
785.6	Enlargement of lymph nodes	enlargement of lymph nodes	HP_0025043	Enlarged mesenteric lymph node	80.0	['289.4']	['177', '177.2']
786.0	Dyspnea and respiratory abnormalities	dyspnea and respiratory abnormalities	HP_0002086	Abnormality of the respiratory system	82.61	['513']	['488']
786.00	Respiratory abnormality, unspecified	respiratory abnormality	HP_0002086	Abnormality of the respiratory system	100.0	['513']	['488']
786.01	Hyperventilation	hyperventilation	HP_0002883	Hyperventilation	100.0	['513', '513.4']	['488', '488.2']
786.02	Orthopnea	orthopnea	HP_0012764	Orthopnea	100.0	['513', '513.3', '513.32']	['488', '488.1', '488.11']
786.03	Apnea	apnea	HP_0002104	Apnea	100.0	['513', '513.3', '513.31']	['488', '488.7']
786.04	Cheyne-Stokes respiration	cheyne-stokes respiration	HP_0012196	Cheyne-Stokes respiration	100.0	['513', '513.3', '513.31']	['488', '488.3']
786.05	Shortness of breath	shortness of breath	HP_0002094	Dyspnea	100.0	['512', '512.7']	['488', '488.1']
786.06	Tachypnea	tachypnea	HP_0002789	Tachypnea	100.0	['513', '513.4']	['488', '488.4']
786.07	Wheezing	wheezing	HP_0030828	Wheezing	100.0	['512', '512.1']	['488', '488.6']
786.09	Other respiratory abnormalities	other respiratory abnormalities	HP_0002086	Abnormality of the respiratory system	100.0	['512', '512.9']	['488']
786.1	Stridor	stridor	HP_0010307	Stridor	100.0	['479']	['488', '488.5']
786.2	Cough	cough	HP_0012735	Cough	100.0	['512', '512.8']	['801']
786.3	Hemoptysis	hemoptysis	HP_0002105	Hemoptysis	100.0	['516', '516.1']	['487', '487.3']
786.30	Hemoptysis, unspecified	hemoptysis	HP_0002105	Hemoptysis	100.0	['516', '516.1']	['487', '487.3']
786.39	Other hemoptysis	other hemoptysis	HP_0002105	Hemoptysis	100.0	['516', '516.1']	['487', '487.3']
786.4	Abnormal sputum	abnormal sputum	HP_0032016	Abnormal sputum	100.0	['516']	['486', '486.5']
786.5	Chest pain	chest pain	HP_0100749	Chest pain	100.0	['418']	['800']
786.50	Chest pain, unspecified	chest pain	HP_0100749	Chest pain	100.0	['418']	['800']
786.51	Precordial pain	precordial pain	HP_0032141	Precordial pain	100.0	['418.1']	['800', '800.2']
786.59	Other chest pain	other chest pain	HP_0100749	Chest pain	100.0	['418']	['800']
786.7	Abnormal chest sounds	abnormal chest sounds	HP_0000765	Abnormal thorax morphology	81.25	['512', '512.3']	['804']
786.7	Abnormal chest sounds	abnormal chest sounds	HP_0000765	Abnormal thorax morphology	81.25	['512', '512.3']	['804']
787.0	Nausea and vomiting	nausea and vomiting	HP_0002017	Nausea and vomiting	100.0	['789']	['528', '528.1', '528.2']
787.01	Nausea with vomiting	nausea with vomiting	HP_0002017	Nausea and vomiting	100.0	['789']	['528', '528.1', '528.2']
787.1	Heartburn	heartburn	HP_0002020	Gastroesophageal reflux	100.0	['530.9']	['515']
787.2	Dysphagia	dysphagia	HP_0002015	Dysphagia	100.0	['532']	['512']
787.20	Dysphagia, unspecified	dysphagia	HP_0002015	Dysphagia	100.0	['532']	['512']
787.21	Dysphagia, oral phase	dysphagia oral phase	HP_0200136	Oral-pharyngeal dysphagia	81.82	['532']	['512']
787.22	Dysphagia, oropharyngeal phase	dysphagia oropharyngeal phase	HP_0200136	Oral-pharyngeal dysphagia	87.5	['532']	['512', '512.1']
787.29	Other dysphagia	other dysphagia	HP_0002015	Dysphagia	100.0	['532']	['512']
787.5	Abnormal bowel sounds	abnormal bowel sounds	HP_0030142	Abnormal bowel sounds	100.0	['561']	['529', '529.4']
787.6	Incontinence of feces	incontinence of feces	HP_0002607	Bowel incontinence	82.76	['561']	['529', '529.3']
787.63	Fecal urgency	fecal urgency	HP_0012701	Bowel urgency	100.0	['561']	['529', '529.3']
787.91	Diarrhea	diarrhea	HP_0002014	Diarrhea	100.0	['561.1']	['529', '529.1']
788.1	Dysuria	dysuria	HP_0100518	Dysuria	100.0	['599', '599.3']	['594', '594.2']
788.2	Retention of urine	retention of urine	HP_0000016	Urinary retention	81.48	['599.2']	['594', '594.1']
788.20	Retention of urine, unspecified	retention of urine	HP_0000016	Urinary retention	81.48	['599.2']	['594', '594.1']
788.3	Urinary incontinence	urinary incontinence	HP_0000020	Urinary incontinence	100.0	['599', '599.4']	['594', '594.3']
788.30	Urinary incontinence, unspecified	urinary incontinence	HP_0000020	Urinary incontinence	100.0	['599', '599.4']	['594', '594.3']
788.36	Nocturnal enuresis	nocturnal enuresis	HP_0010677	Enuresis nocturna	100.0	['599', '599.4']	['594', '594.3', '594.33']
788.39	Other urinary incontinence	other urinary incontinence	HP_0000020	Urinary incontinence	100.0	['599', '599.4']	['594', '594.3']
788.42	Polyuria	polyuria	HP_0000103	Polyuria	100.0	['599', '599.5']	['594', '594.4']
788.43	Nocturia	nocturia	HP_0000017	Nocturia	100.0	['599', '599.5']	['594', '594.4', '594.41']
788.6	Other abnormality of urination	other abnormality of urination	HP_0032943	Abnormal urine pH	88.89	['599', '599.9']	['594']
788.63	Urgency of urination	urgency of urination	HP_0000012	Urinary urgency	81.48	['599', '599.9']	['594', '594.6']
788.64	Urinary hesitancy	urinary hesitancy	HP_0000019	Urinary hesitancy	100.0	['599', '599.9']	['594', '594.1', '594.11']
788.69	Other abnormality of urination	other abnormality of urination	HP_0032943	Abnormal urine pH	88.89	['599', '599.9']	['594']
789.0	Abdominal pain	abdominal pain	HP_0002027	Abdominal pain	100.0	['785']	['527']
789.00	Abdominal pain, unspecified site	abdominal painsite	HP_0002027	Abdominal pain	82.76	['785']	['527']
789.07	Abdominal pain, generalized	abdominal pain generalized	HP_0002027	Abdominal pain	81.25	['785']	['527']
789.1	Hepatomegaly	hepatomegaly	HP_0002240	Hepatomegaly	100.0	['573.3']	['546', '546.3']
789.2	Splenomegaly	splenomegaly	HP_0001744	Splenomegaly	100.0	['579', '579.2']	['174', '174.2']
789.4	Abdominal rigidity	abdominal rigidity	HP_0032545	Abdominal rigidity	100.0	['579']	['556', '556.4']
789.47	Abdominal rigidity, generalized	abdominal rigidity generalized	HP_0032545	Abdominal rigidity	82.35	['579']	['556', '556.4']
789.5	Ascites	ascites	HP_0001541	Ascites	100.0	['572']	['555']
789.59	Other ascites	other ascites	HP_0001541	Ascites	100.0	['572']	['555']
790.0	Abnormality of red blood cells	abnormality of red blood cells	HP_0001877	Abnormal erythrocyte morphology	100.0	['289', '289.9']	['821']
790.09	Other abnormality of red blood cells	other abnormality of red blood cells	HP_0001877	Abnormal erythrocyte morphology	100.0	['289', '289.9']	['821']
790.1	Elevated sedimentation rate	elevated sedimentation rate	HP_0003565	Elevated erythrocyte sedimentation rate	100.0	['790.1']	['820']
790.22	Impaired glucose tolerance test (oral)	impaired glucose tolerance test oral	HP_0040270	Impaired glucose tolerance	80.0	['250.4', '250.41']	['204', '204.2']
790.7	Bacteremia	bacteremia	HP_0031864	Bacteremia	100.0	['038', '038.3']	['092', '092.8']
790.8	Viremia, unspecified	viremia	HP_0020071	Viremia	100.0	['079', '079.9']	['099']
790.92	Abnormal coagulation profile	abnormal coagulation profile	HP_0001928	Abnormality of coagulation	80.0	['286', '286.9']	['168', '168.4']
790.93	Elevated prostate specific antigen [PSA]	elevated prostate specific antigen psa	HP_0025020	Elevated prostate-specific antigen level	84.85	['796']	['602', '602.4']
790.95	Elevated C-reactive protein (CRP)	elevated c-reactive protein crp	HP_0011227	Elevated circulating C-reactive protein concentration	82.14	['790.8']	['825']
791.0	Proteinuria	proteinuria	HP_0000093	Proteinuria	100.0	['269']	['830']
791.2	Hemoglobinuria	hemoglobinuria	HP_0003641	Hemoglobinuria	100.0	['285.8']	['832', '832.4']
791.3	Myoglobinuria	myoglobinuria	HP_0002913	Myoglobinuria	100.0	['598']	['832', '832.2']
791.5	Glycosuria	glycosuria	HP_0003076	Glycosuria	100.0	['250', '250.5']	['831']
793.11	Solitary pulmonary nodule	solitary pulmonary nodule	HP_0033609	Solid pulmonary nodule	85.11	['514.2']	['495', '495.1']
794.02	Nonspecific abnormal electroencephalogram [EEG]	nonspecific abnormal electroencephalogram eeg	HP_0002353	EEG abnormality	81.48	['346', '346.2']	['349', '349.1', '349.12']
794.13	Nonspecific abnormal visually evoked potential	nonspecific abnormal visually evoked potential	HP_0000649	Abnormality of visual evoked potentials	84.38	['346']	['385']
795.81	Elevated carcinoembryonic antigen [CEA]	elevated carcinoembryonic antigen cea	HP_0031029	Elevated carcinoembryonic antigen level	84.85	['795.8', '795.81']	['822', '822.8', '822.81']
796.1	Abnormal reflex	abnormal reflex	HP_0031826	Abnormal reflex	100.0	['350', '350.5']	['350', '350.3']
799.02	Hypoxemia	hypoxemia	HP_0012418	Hypoxemia	100.0	['1013']	['498', '498.1']
799.1	Respiratory arrest	respiratory arrest	HP_0005943	Respiratory arrest	100.0	['509', '509.5']	['497']
799.22	Irritability	irritability	HP_0000737	Irritability	100.0	['1004']	['308', '308.1']
799.23	Impulsiveness	impulsiveness	HP_0100710	Impulsivity	100.0	['1004']	['308', '308.2']
799.24	Emotional lability	emotional lability	HP_0000712	Emotional lability	100.0	['1004']	['308', '308.3']
